12,BbAvH,1.3
12,BbMxD,5.6
12,BbAvD,5.01
12,BbMxA,14.01
12,BbAvA,10.12
12,BbOU,40
12,BbMx>2.5,1.91
12,BbAv>2.5,1.84
12,BbMx<2.5,2.02
12,BbAv<2.5,1.92
12,BbAH,22
12,BbAHh,-1.5
12,BbMxAHH,2
12,BbAvAHH,1.94
12,BbMxAHA,1.95
12,BbAvAHA,1.89
13,Date,24/08/14
13,HomeTeam,Belenenses
13,AwayTeam,Nacional
13,FTHG,3
13,FTAG,1
13,FTR,H
13,HTHG,2
13,HTAG,0
13,HTR,H
13,B365H,2.6
13,B365D,3.2
13,B365A,2.7
13,BWH,2.6
13,BWD,3.1
13,BWA,2.7
13,IWH,2.7
13,IWD,3.1
13,IWA,2.4
13,LBH,2.45
13,LBD,2.8
13,LBA,2.7
13,PSH,2.6
13,PSD,3.2
13,PSA,3.01
13,WHH,2.62
13,WHD,2.9
13,WHA,2.75
13,SJH,2.5
13,SJD,3
13,SJA,2.8
13,VCH,2.6
13,VCD,3.2
13,VCA,2.9
13,Bb1X2,47
13,BbMxH,2.7
13,BbAvH,2.54
13,BbMxD,3.25
13,BbAvD,3.06
13,BbMxA,3.05
13,BbAvA,2.81
13,BbOU,37
13,BbMx>2.5,2.5
13,BbAv>2.5,2.37
13,BbMx<2.5,1.61
13,BbAv<2.5,1.54
13,BbAH,23
13,BbAHh,0
13,BbMxAHH,1.9
13,BbAvAHH,1.81
13,BbMxAHA,2.11
13,BbAvAHA,2.02
14,Date,24/08/14
14,HomeTeam,Boavista
14,AwayTeam,Benfica
14,FTHG,0
14,FTAG,1
14,FTR,A
14,HTHG,0
14,HTAG,1
14,HTR,A
14,B365H,15
14,B365D,6
14,B365A,1.2
14,BWH,10.5
14,BWD,5.25
14,BWA,1.26
14,IWH,8.5
14,IWD,4.4
14,IWA,1.3
14,LBH,14
14,LBD,5.2
14,LBA,1.2
14,PSH,15.9
14,PSD,5.95
14,PSA,1.25
14,WHH,13
14,WHD,5.5
14,WHA,1.2
14,SJH,13
14,SJD,5.75
14,SJA,1.2
14,VCH,17
14,VCD,6.25
14,VCA,1.22
14,Bb1X2,44
14,BbMxH,17
14,BbAvH,12.34
14,BbMxD,6.5
14,BbAvD,5.84
14,BbMxA,1.3
14,BbAvA,1.22
14,BbOU,39
14,BbMx>2.5,1.9
14,BbAv>2.5,1.82
14,BbMx<2.5,2.05
14,BbAv<2.5,1.94
14,BbAH,18
14,BbAHh,1.5
14,BbMxAHH,2.2
14,BbAvAHH,2.12
14,BbMxAHA,1.79
14,BbAvAHA,1.73
15,Date,24/08/14
15,HomeTeam,Estoril
15,AwayTeam,Rio Ave
15,FTHG,1
15,FTAG,5
15,FTR,A
15,HTHG,0
15,HTAG,2
15,HTR,A
15,B365H,1.91
15,B365D,3.4
15,B365A,4
15,BWH,1.83
15,BWD,3.3
15,BWA,4.4
15,IWH,1.85
15,IWD,3.2
15,IWA,3.8
15,LBH,1.83
15,LBD,3
15,LBA,4
15,PSH,1.98
15,PSD,3.3
15,PSA,4.5
15,WHH,1.85
15,WHD,3.2
15,WHA,4.2
15,SJH,1.9
15,SJD,3.25
15,SJA,4
15,VCH,1.95
15,VCD,3.3
15,VCA,4.33
15,Bb1X2,48
15,BbMxH,2
15,BbAvH,1.9
15,BbMxD,3.42
15,BbAvD,3.24
15,BbMxA,4.75
15,BbAvA,4.15
15,BbOU,36
15,BbMx>2.5,2.67
15,BbAv>2.5,2.48
15,BbMx<2.5,1.58
15,BbAv<2.5,1.51
15,BbAH,20
15,BbAHh,-0.5
15,BbMxAHH,1.98
15,BbAvAHH,1.93
15,BbMxAHA,1.97
15,BbAvAHA,1.92
16,Date,24/08/14
16,HomeTeam,Setubal
16,AwayTeam,Gil Vicente
16,FTHG,2
16,FTAG,0
16,FTR,H
16,HTHG,1
16,HTAG,0
16,HTR,H
16,B365H,2.2
16,B365D,3.2
16,B365A,3.4
16,BWH,2.25
16,BWD,3.2
16,BWA,3.1
16,IWH,2.2
